company,mill_name,country,loss_post2020_ha_csv,loss_post2020_ha_gee,loss_on_palm_ha,loss_on_industrial_ha,pct_loss_to_palm
astraagro,GUNUNG SEJAHTERA PUTI PESONA,Indonesia,4178.373012175538,2591.1050783585965,1492.3006104481867,1467.0811542622603,57.6
astraagro,GUNUNG SEJAHTERA IBU PERTIWI,Indonesia,6806.003901045584,3707.6601950251898,3375.278592627072,3360.20993625399,91.0
astraagro,SUBUR AGRO MAKMUR,Indonesia,270.019244843825,182.96672678116488,6.251383528113365,6.251383528113365,3.4
astraagro,TUNGGAL PERKASA PLANTATIONS,Indonesia,3805.9647034988766,3209.1212799321784,1666.5313328316697,1610.6093392316623,51.9
astraagro,KIMIA TIRTA UTAMA,Indonesia,1912.842246270853,1045.921394218154,697.3764331740787,486.10304976479676,66.7
astraagro,SAWIT ASAHAN INDAH,Indonesia,2650.3763493069478,2171.551559565581,1235.8448001238935,486.45856914669275,56.9
astraagro,EKA DURA INDONESIA,Indonesia,2524.190768216904,2309.112118890121,2162.6488956312337,1939.7691713594047,93.7
astraagro,WARU KALTIM PLANTATION,Indonesia,1813.837381779211,1502.3036246820695,448.543871931089,409.6821495876885,29.9
astraagro,SURYARAYA LESTARI 1,Indonesia,1641.027510224687,1477.9347890907932,1092.1592848063392,646.3451104981058,73.9
astraagro,SARI ADITYA LOKA 1,Indonesia,5622.681051755608,5411.578187884652,728.871764748412,181.2841195911169,13.5
astraagro,ASTRA AGRO LESTARI 1,Indonesia,2591.7101734624657,1891.7093251228337,435.41380436484724,433.8949848613611,23.0
astraagro,KARYA TANAH SUBUR,Indonesia,2067.265429070393,1956.6902292735142,41.5642642471428,3.7070446819067002,2.1
astraagro,SUMBER KHARISMA PERSADA,Indonesia,442.8614244728517,420.67187092242864,47.872482574862595,44.118386595827694,11.4
astraagro,NIRMALA AGRO LESTARI,Indonesia,1993.321662129026,1951.275270471327,54.87571945877052,46.03107754976726,2.8
astraagro,SARI LEMBAH SUBUR 1,Indonesia,4209.359276369385,3908.991272040179,3281.3504547141047,1096.2138193815656,83.9
astraagro,SURYA INDAH NUSANTARA PAGI,Indonesia,1250.411131427879,365.46732660388824,291.5413934388289,287.1448441420992,79.8
astraagro,SUKSES TANI SUBUR,Indonesia,2949.7476840717186,1987.898329977896,1316.4295868778345,1282.1101415062067,66.2
astraagro,SARI LEMBAH SUBUR 2,Indonesia,2904.4328407696657,2668.6359528166677,1276.9008815594746,629.7350897694919,47.8
astraagro,LESTARI TANI TELADAN,Indonesia,3769.011914622381,3332.470251141226,2086.1705202523704,2031.1427603352893,62.6
astraagro,KARYANUSA EKA DAYA 1,Indonesia,781.4552321486437,737.475857444838,25.052135681755402,20.842377863882803,3.4
astraagro,SARI ADITYA LOKA 2,Indonesia,3771.449519722528,3253.4786403297185,821.698713143316,179.49836356356445,25.3
astraagro,PERKEBUNAN LEMBAH BHAKTI 2,Indonesia,1856.164366010768,1639.2180058568424,149.86810446317295,45.20527769207371,9.1
astraagro,LARAS ASTRA KARTIKA,Indonesia,1777.0858015153112,908.261732449105,250.93121900987975,221.32399757951498,27.6
astraagro,KARYANUSA EKA DAYA 2,Indonesia,865.02743978944,832.7370897677891,16.625887669622898,16.2683387696743,2.0
astraagro,CAKUNG PERMATA NUSA,Indonesia,1322.2966967458008,1019.2551483463716,88.80021567642689,61.37394945323467,8.7
astraagro,SAWIT JAYA ABADI,Indonesia,2259.284012872067,1973.3207232803989,6.43292198330164,3.484543062746525,0.3
astraagro,TRIBUANA MAS,Indonesia,719.2980490989025,596.5371233154746,7.39427862932869,7.23635111421931,1.2
genting,GENTING AYER ITEM,Malaysia,2748.994750585263,2030.168604032374,1371.6749923017392,35.71705103323739,67.6
genting,GENTING INDAH,Malaysia,1431.5560962645543,879.4526394670208,172.62150269735093,167.10276728856797,19.6
genting,GENTING JAMBONGAN,Malaysia,1004.4626620323736,645.0804906392215,17.441850346823536,17.353041713436447,2.7
genting,GENTING MEWAH,Malaysia,6302.849994771569,3951.667764831874,3715.414483142132,3711.854536575312,94.0
genting,MULIA,Indonesia,3118.3876076640445,3043.069764269857,17.00464293790214,11.463535126868416,0.6
genting,GENTING SABAPALM,Malaysia,3143.441529234625,1917.1068176341405,1538.849437111996,1372.7801313259145,80.3
genting,GENTING TANJUNG,Malaysia,10178.805369670354,8722.414197980072,8639.771990317517,8637.40237445919,99.1
genting,DWIE WARNA KARYA,Indonesia,982.8105739783288,929.1326148272731,30.21335280686617,28.693761363625526,3.3
genting,GENTING TRUSHIDUP,Malaysia,5129.0094723027805,4041.30494092548,3860.119403773137,3812.154267207869,95.5
genting,KHARISMA INTI USAHA,Indonesia,567.4728410908026,511.1506981650988,89.97091539005439,87.82821432302396,17.6
genting,ASIATIC SABAPALM,Malaysia,1339.1280297173264,928.8501403457688,773.1055051306591,745.518462172326,83.2
genting,SEPANJANG INTI SURYA UTAMA 2,Indonesia,2146.714742773349,2025.288146534826,34.05723734200001,25.028931885957718,1.7
genting,GLOBALINDO AGUNG LESTARI,Indonesia,1992.5309594719504,1102.8384540836312,7.19168784039862,6.698214948177338,0.7
genting,AGRO ABADI CEMERLANG ,Indonesia,2967.535313381752,2871.652632974966,157.15828815847635,122.83020838350058,5.5
genting,KAPUAS MAJU JAYA/GEMILANG OIL MILL,Indonesia,1308.7189834068126,1286.3931306048062,8.580892235040665,6.971982389688492,0.7
sipef,HARGY MILL,Papua New Guinea,916.3770616687956,789.3812677327619,499.3763858539801,280.05041916458043,63.3
sipef,BUKIT MARADJA,Indonesia,2548.609222793648,1637.6210830576854,1145.5943475858826,986.4654958176263,70.0
sipef,PERLABIAN,Indonesia,3004.160126920699,2665.9547810788827,1795.2660729441864,516.893750538487,67.3
sipef,NAVO MILL,Papua New Guinea,2944.470289433917,2421.481906408918,653.6061186519617,427.64153200387955,27.0
sipef,MUKOMUKO POM,Indonesia,1814.440691101886,1392.4845519162268,470.3769947421316,67.92397064847106,33.8
sipef,BUNGA TANJUNG,Indonesia,2322.8980275926497,1279.0418313432854,855.3849958367499,506.0304908575089,66.9
sipef,BAREMA PALM OIL MILL,Papua New Guinea,1337.4450698974051,1293.7371341247767,539.8878431705574,103.70248491410531,41.7
sipef,UMBUL MAS WISESA,Indonesia,1363.4908334276438,512.1229312543484,249.9522591296072,209.39580204220962,48.8
sipef,SOUBRE,Côte d'Ivoire,2208.2762458890047,1382.9213908180304,654.8699073057841,383.267659241224,47.4
sipef,DENDYMARKER,Indonesia,6392.584523761104,5174.314196731386,1656.5508624145214,1644.2141879722476,32.0
sipef,BOLO,Côte d'Ivoire,2488.119912205164,2189.3906414222474,934.4426251938534,579.3982353435139,42.7
firstresources,ARINDO TRI SEJAHTERA,Indonesia,2086.6433898582577,1575.1495062115737,1442.028999169785,951.2181209620306,91.5
firstresources,MERIDAN SEJATI SURYA PLANTATION,Indonesia,6883.006222816484,2515.647032319595,2313.6713987025573,1804.6899067096265,92.0
firstresources,CILIANDRA PERKASA,Indonesia,6231.16204270112,5505.67109135451,2425.431305639446,2388.689154803753,44.1
firstresources,SURYA INTISARI RAYA,Indonesia,3117.36606872378,2039.6535537985037,1454.9541761916648,1268.7548682301651,71.3
firstresources,PT SUBUR ARUMMAKMUR,Indonesia,1959.184571614668,1650.5912602985607,1623.078439598662,1560.755731295546,98.3
firstresources,PERDANA INTI SAWIT PERKASA 1,Indonesia,3917.177580829938,3639.7406967175075,2985.928054980846,2879.9414434642185,82.0
firstresources,MURINI WOOD INDAH INDUSTRI,Indonesia,2866.7162660587715,2327.945544063432,1383.3784792500383,1159.0266964882612,59.4
firstresources,SWADAYA MUKTI PRAKARSA,Indonesia,1613.840313894097,1519.1004079262996,776.9412810599396,766.5557286195019,51.1
firstresources,MERIDAN SEJATI SURYA PLANTATION BANGSAL ACEH,Indonesia,1346.8140204000383,1118.4290573718201,168.95414343166584,6.880612626671791,15.1
firstresources,TAMBUSAI,Indonesia,3130.760339134429,2927.095073915376,2475.516334473941,2439.700035987181,84.6
firstresources,SUBUR ARUM MAKMUR II,Indonesia,159.07831098170868,116.75747483632729,91.91848453549193,76.15486262738705,78.7
firstresources,LIMPAH SEJAHTERA,Indonesia,1113.0193917680826,938.3267067838824,217.97560813257508,135.1095813587308,23.2
firstresources,PERDANA INTI SAWIT PERKASA 2,Indonesia,512.6329948681627,475.42252329567486,9.653028808534145,2.681336909532547,2.0
firstresources,KETAPANG AGRO LESTARI,Indonesia,1112.0962025550275,1082.930738255177,25.207543045282364,22.525894291698933,2.3
firstresources,UMEKA SARI PRATAMA,Indonesia,2608.7431075731333,2569.144625172108,77.19774875795724,68.97881371533754,3.0
firstresources,SURYA DUMAI AGRINDO MILL,Indonesia,1432.029021854766,1388.7170674930007,15.742421772111864,6.345599591732025,1.1
